cantNod,Res,Tiempo_ms,Tipo
309,10317,1220.73,GrafoRandomDMediaHeurNipo
309,9168,622.081,GrafoRandomDMediaHeurEmi
309,10330,1196.35,GrafoRandomDMediaHeurNipo
309,9212,623.985,GrafoRandomDMediaHeurEmi
309,10306,1198.63,GrafoRandomDMediaHeurNipo
309,9184,623.83,GrafoRandomDMediaHeurEmi
309,10297,1219.83,GrafoRandomDMediaHeurNipo
309,9153,625.163,GrafoRandomDMediaHeurEmi
309,10247,1191.01,GrafoRandomDMediaHeurNipo
309,9143,622.471,GrafoRandomDMediaHeurEmi
309,10285,1233.68,GrafoRandomDMediaHeurNipo
309,9093,622.385,GrafoRandomDMediaHeurEmi
309,10343,1239.79,GrafoRandomDMediaHeurNipo
309,9193,624.895,GrafoRandomDMediaHeurEmi
309,10279,1227.26,GrafoRandomDMediaHeurNipo
309,9150,623.89,GrafoRandomDMediaHeurEmi
309,10289,1197.19,GrafoRandomDMediaHeurNipo
309,9237,622.8,GrafoRandomDMediaHeurEmi
309,10272,1247.69,GrafoRandomDMediaHeurNipo
309,9110,626.431,GrafoRandomDMediaHeurEmi
309,10266,1232.81,GrafoRandomDMediaHeurNipo
309,9113,624.489,GrafoRandomDMediaHeurEmi
309,10254,1197.65,GrafoRandomDMediaHeurNipo
309,9163,624.651,GrafoRandomDMediaHeurEmi
309,10348,1239.85,GrafoRandomDMediaHeurNipo
309,9150,622.771,GrafoRandomDMediaHeurEmi
309,10258,1196.43,GrafoRandomDMediaHeurNipo
309,9123,622.733,GrafoRandomDMediaHeurEmi
309,10285,1226.43,GrafoRandomDMediaHeurNipo
309,9131,623.434,GrafoRandomDMediaHeurEmi
309,10316,1225.86,GrafoRandomDMediaHeurNipo
309,9178,623.677,GrafoRandomDMediaHeurEmi
309,10272,1224.09,GrafoRandomDMediaHeurNipo
309,9153,623.03,GrafoRandomDMediaHeurEmi
309,10269,1229.26,GrafoRandomDMediaHeurNipo
309,9138,625.453,GrafoRandomDMediaHeurEmi
309,10350,1229.46,GrafoRandomDMediaHeurNipo
309,9197,623.624,GrafoRandomDMediaHeurEmi
309,10290,1214.26,GrafoRandomDMediaHeurNipo
309,9149,623.587,GrafoRandomDMediaHeurEmi
309,10355,1229.59,GrafoRandomDMediaHeurNipo
309,9231,625.336,GrafoRandomDMediaHeurEmi
309,10287,1196.04,GrafoRandomDMediaHeurNipo
309,9173,621.569,GrafoRandomDMediaHeurEmi
309,10242,1200.66,GrafoRandomDMediaHeurNipo
309,9162,621.342,GrafoRandomDMediaHeurEmi
309,10277,1206.62,GrafoRandomDMediaHeurNipo
309,9194,624.88,GrafoRandomDMediaHeurEmi
309,10369,1228.75,GrafoRandomDMediaHeurNipo
309,9212,626.014,GrafoRandomDMediaHeurEmi
309,10260,1170.93,GrafoRandomDMediaHeurNipo
309,9210,621.718,GrafoRandomDMediaHeurEmi
309,10318,1179.1,GrafoRandomDMediaHeurNipo
309,9304,622.711,GrafoRandomDMediaHeurEmi
309,10348,1245.92,GrafoRandomDMediaHeurNipo
309,9166,623.792,GrafoRandomDMediaHeurEmi
310,10347,1229.31,GrafoRandomDMediaHeurNipo
310,9219,629.305,GrafoRandomDMediaHeurEmi
310,10362,1224.44,GrafoRandomDMediaHeurNipo
310,9242,631.148,GrafoRandomDMediaHeurEmi
310,10368,1236.89,GrafoRandomDMediaHeurNipo
310,9267,631.32,GrafoRandomDMediaHeurEmi
310,10327,1209.52,GrafoRandomDMediaHeurNipo
310,9258,627.341,GrafoRandomDMediaHeurEmi
310,10394,1230.02,GrafoRandomDMediaHeurNipo
310,9260,629.966,GrafoRandomDMediaHeurEmi
310,10352,1240.26,GrafoRandomDMediaHeurNipo
310,9230,630.033,GrafoRandomDMediaHeurEmi
310,10337,1248.29,GrafoRandomDMediaHeurNipo
310,9131,631.059,GrafoRandomDMediaHeurEmi
310,10347,1230.65,GrafoRandomDMediaHeurNipo
310,9252,628.983,GrafoRandomDMediaHeurEmi
310,10357,1236.51,GrafoRandomDMediaHeurNipo
310,9240,629.613,GrafoRandomDMediaHeurEmi
310,10421,1227.95,GrafoRandomDMediaHeurNipo
310,9366,631.782,GrafoRandomDMediaHeurEmi
310,10312,1218.64,GrafoRandomDMediaHeurNipo
310,9159,630.497,GrafoRandomDMediaHeurEmi
310,10384,1264.24,GrafoRandomDMediaHeurNipo
310,9184,632.033,GrafoRandomDMediaHeurEmi
310,10398,1256,GrafoRandomDMediaHeurNipo
310,9250,633.386,GrafoRandomDMediaHeurEmi
310,10348,1230.3,GrafoRandomDMediaHeurNipo
310,9219,630.774,GrafoRandomDMediaHeurEmi
310,10446,1236.62,GrafoRandomDMediaHeurNipo
310,9343,633.87,GrafoRandomDMediaHeurEmi
310,10334,1201.6,GrafoRandomDMediaHeurNipo
310,9251,627.842,GrafoRandomDMediaHeurEmi
310,10352,1195.35,GrafoRandomDMediaHeurNipo
310,9244,583.033,GrafoRandomDMediaHeurEmi
310,10353,1257.49,GrafoRandomDMediaHeurNipo
310,9181,633.887,GrafoRandomDMediaHeurEmi
310,10304,1235.42,GrafoRandomDMediaHeurNipo
310,9165,628.777,GrafoRandomDMediaHeurEmi
310,10343,1250.83,GrafoRandomDMediaHeurNipo
310,9154,635.799,GrafoRandomDMediaHeurEmi
310,10376,1204.95,GrafoRandomDMediaHeurNipo
310,9301,628.316,GrafoRandomDMediaHeurEmi
310,10327,1232.49,GrafoRandomDMediaHeurNipo
310,9195,633.936,GrafoRandomDMediaHeurEmi
310,10345,1231.31,GrafoRandomDMediaHeurNipo
310,9192,632.087,GrafoRandomDMediaHeurEmi
310,10385,1227.55,GrafoRandomDMediaHeurNipo
310,9260,629.685,GrafoRandomDMediaHeurEmi
310,10357,1233.06,GrafoRandomDMediaHeurNipo
310,9242,631.888,GrafoRandomDMediaHeurEmi
310,10284,1231.35,GrafoRandomDMediaHeurNipo
310,9148,627.427,GrafoRandomDMediaHeurEmi
310,10417,1232.31,GrafoRandomDMediaHeurNipo
310,9267,639.042,GrafoRandomDMediaHeurEmi
310,10422,1258.18,GrafoRandomDMediaHeurNipo
310,9257,632.641,GrafoRandomDMediaHeurEmi
310,10333,1212.49,GrafoRandomDMediaHeurNipo
310,9245,631.979,GrafoRandomDMediaHeurEmi
310,10393,1257.73,GrafoRandomDMediaHeurNipo
310,9222,629.577,GrafoRandomDMediaHeurEmi
310,10357,1257.88,GrafoRandomDMediaHeurNipo
310,9181,634.226,GrafoRandomDMediaHeurEmi
310,10354,1229.26,GrafoRandomDMediaHeurNipo
310,9229,631.475,GrafoRandomDMediaHeurEmi
310,10416,1263.04,GrafoRandomDMediaHeurNipo
310,9196,629.054,GrafoRandomDMediaHeurEmi
310,10477,1236.73,GrafoRandomDMediaHeurNipo
310,9368,633.209,GrafoRandomDMediaHeurEmi
310,10347,1225.12,GrafoRandomDMediaHeurNipo
310,9235,632.435,GrafoRandomDMediaHeurEmi
310,10378,1232.82,GrafoRandomDMediaHeurNipo
310,9255,631.855,GrafoRandomDMediaHeurEmi
310,10319,1190.29,GrafoRandomDMediaHeurNipo
310,9291,627.228,GrafoRandomDMediaHeurEmi
310,10203,1202.63,GrafoRandomDMediaHeurNipo
310,9087,627.565,GrafoRandomDMediaHeurEmi
310,10464,1257.35,GrafoRandomDMediaHeurNipo
310,9273,630.458,GrafoRandomDMediaHeurEmi
310,10385,1233.68,GrafoRandomDMediaHeurNipo
310,9250,630.961,GrafoRandomDMediaHeurEmi
311,10362,1258.74,GrafoRandomDMediaHeurNipo
311,9209,637.112,GrafoRandomDMediaHeurEmi
311,10435,1257.45,GrafoRandomDMediaHeurNipo
311,9256,634.955,GrafoRandomDMediaHeurEmi
311,10435,1234.41,GrafoRandomDMediaHeurNipo
311,9355,637.015,GrafoRandomDMediaHeurEmi
311,10493,1236.62,GrafoRandomDMediaHeurNipo
311,9439,635.32,GrafoRandomDMediaHeurEmi
311,10361,1234.06,GrafoRandomDMediaHeurNipo
311,9257,637.865,GrafoRandomDMediaHeurEmi
311,10325,1231.47,GrafoRandomDMediaHeurNipo
311,9189,635.075,GrafoRandomDMediaHeurEmi
311,10366,1240.25,GrafoRandomDMediaHeurNipo
311,9234,636.618,GrafoRandomDMediaHeurEmi
311,10416,1236.57,GrafoRandomDMediaHeurNipo
311,9315,636.971,GrafoRandomDMediaHeurEmi
311,10415,1269.21,GrafoRandomDMediaHeurNipo
311,9213,634.451,GrafoRandomDMediaHeurEmi
311,10453,1265.08,GrafoRandomDMediaHeurNipo
311,9241,635.661,GrafoRandomDMediaHeurEmi
311,10387,1228.95,GrafoRandomDMediaHeurNipo
311,9306,634.613,GrafoRandomDMediaHeurEmi
311,10431,1236.16,GrafoRandomDMediaHeurNipo
311,9333,641.957,GrafoRandomDMediaHeurEmi
311,10458,1254.87,GrafoRandomDMediaHeurNipo
311,9327,636.032,GrafoRandomDMediaHeurEmi
311,10394,1251.52,GrafoRandomDMediaHeurNipo
311,9199,636.569,GrafoRandomDMediaHeurEmi
311,10500,1274.26,GrafoRandomDMediaHeurNipo
311,9354,641.378,GrafoRandomDMediaHeurEmi
311,10464,1246.09,GrafoRandomDMediaHeurNipo
311,9374,640.435,GrafoRandomDMediaHeurEmi
311,10444,1259.32,GrafoRandomDMediaHeurNipo
311,9253,633.738,GrafoRandomDMediaHeurEmi
311,10509,1242.94,GrafoRandomDMediaHeurNipo
311,9394,634.952,GrafoRandomDMediaHeurEmi
311,10394,1248.78,GrafoRandomDMediaHeurNipo
311,9254,645.311,GrafoRandomDMediaHeurEmi
311,10488,1248.72,GrafoRandomDMediaHeurNipo
311,9396,640.943,GrafoRandomDMediaHeurEmi
311,10408,1254.35,GrafoRandomDMediaHeurNipo
311,9241,634.897,GrafoRandomDMediaHeurEmi
311,10416,1255.56,GrafoRandomDMediaHeurNipo
311,9229,637.411,GrafoRandomDMediaHeurEmi
311,10336,1227.63,GrafoRandomDMediaHeurNipo
311,9224,633.713,GrafoRandomDMediaHeurEmi
311,10443,1232.91,GrafoRandomDMediaHeurNipo
311,9321,632.534,GrafoRandomDMediaHeurEmi
311,10468,1235.96,GrafoRandomDMediaHeurNipo
311,9406,640.105,GrafoRandomDMediaHeurEmi
311,10428,1260.35,GrafoRandomDMediaHeurNipo
311,9246,635.249,GrafoRandomDMediaHeurEmi
311,10363,1241.36,GrafoRandomDMediaHeurNipo
311,9255,634.472,GrafoRandomDMediaHeurEmi
311,10458,1276.4,GrafoRandomDMediaHeurNipo
311,9278,638.145,GrafoRandomDMediaHeurEmi
311,10414,1231.45,GrafoRandomDMediaHeurNipo
311,9288,633.117,GrafoRandomDMediaHeurEmi
311,10384,1232.45,GrafoRandomDMediaHeurNipo
311,9247,635.051,GrafoRandomDMediaHeurEmi
311,10468,1265.1,GrafoRandomDMediaHeurNipo
311,9298,646.001,GrafoRandomDMediaHeurEmi
311,10506,1260.91,GrafoRandomDMediaHeurNipo
311,9291,638.692,GrafoRandomDMediaHeurEmi
311,10438,1290.64,GrafoRandomDMediaHeurNipo
311,9225,635.978,GrafoRandomDMediaHeurEmi
311,10399,1258.47,GrafoRandomDMediaHeurNipo
311,9259,633.291,GrafoRandomDMediaHeurEmi
311,10502,1286.96,GrafoRandomDMediaHeurNipo
311,9273,638.051,GrafoRandomDMediaHeurEmi
311,10369,1232.93,GrafoRandomDMediaHeurNipo
311,9287,634.489,GrafoRandomDMediaHeurEmi
311,10448,1238.85,GrafoRandomDMediaHeurNipo
311,9306,643.826,GrafoRandomDMediaHeurEmi
311,10402,1253.85,GrafoRandomDMediaHeurNipo
311,9209,637.59,GrafoRandomDMediaHeurEmi
311,10400,1289.32,GrafoRandomDMediaHeurNipo
311,9171,641.09,GrafoRandomDMediaHeurEmi
311,10397,1263.89,GrafoRandomDMediaHeurNipo
311,9223,643.515,GrafoRandomDMediaHeurEmi
312,10561,1336.96,GrafoRandomDMediaHeurNipo
312,9331,650.647,GrafoRandomDMediaHeurEmi
312,10461,1265.95,GrafoRandomDMediaHeurNipo
312,9345,645.083,GrafoRandomDMediaHeurEmi
312,10391,1255.26,GrafoRandomDMediaHeurNipo
312,9207,637.668,GrafoRandomDMediaHeurEmi
312,10406,1229.78,GrafoRandomDMediaHeurNipo
312,9300,639.636,GrafoRandomDMediaHeurEmi
312,10507,1265.04,GrafoRandomDMediaHeurNipo
312,9372,641.095,GrafoRandomDMediaHeurEmi
312,10474,1235.98,GrafoRandomDMediaHeurNipo
312,9393,640.191,GrafoRandomDMediaHeurEmi
312,10520,1253.54,GrafoRandomDMediaHeurNipo
312,9382,640.171,GrafoRandomDMediaHeurEmi
312,10486,1265.07,GrafoRandomDMediaHeurNipo
312,9332,641.005,GrafoRandomDMediaHeurEmi
312,10505,1282,GrafoRandomDMediaHeurNipo
312,9291,639.307,GrafoRandomDMediaHeurEmi
312,10463,1254.52,GrafoRandomDMediaHeurNipo
312,9291,641.765,GrafoRandomDMediaHeurEmi
312,10524,1271.31,GrafoRandomDMediaHeurNipo
312,9412,641.269,GrafoRandomDMediaHeurEmi
312,10415,1257.23,GrafoRandomDMediaHeurNipo
312,9296,652.402,GrafoRandomDMediaHeurEmi
312,10551,1289.93,GrafoRandomDMediaHeurNipo
312,9347,653.357,GrafoRandomDMediaHeurEmi
312,10525,1292.8,GrafoRandomDMediaHeurNipo
312,9275,644.241,GrafoRandomDMediaHeurEmi
312,10578,1248.21,GrafoRandomDMediaHeurNipo
312,9501,645.2,GrafoRandomDMediaHeurEmi
312,10459,1265.46,GrafoRandomDMediaHeurNipo
312,9312,641.935,GrafoRandomDMediaHeurEmi
312,10514,1291.51,GrafoRandomDMediaHeurNipo
312,9273,644.115,GrafoRandomDMediaHeurEmi
312,10513,1262.25,GrafoRandomDMediaHeurNipo
312,9370,641.763,GrafoRandomDMediaHeurEmi
312,10464,1277.88,GrafoRandomDMediaHeurNipo
312,9308,643.344,GrafoRandomDMediaHeurEmi
312,10437,1270.71,GrafoRandomDMediaHeurNipo
312,9243,639.604,GrafoRandomDMediaHeurEmi
312,10564,1244.83,GrafoRandomDMediaHeurNipo
312,9457,640.859,GrafoRandomDMediaHeurEmi
312,10504,1266.25,GrafoRandomDMediaHeurNipo
312,9307,639.549,GrafoRandomDMediaHeurEmi
312,10488,1256.1,GrafoRandomDMediaHeurNipo
312,9320,641.89,GrafoRandomDMediaHeurEmi
312,10549,1291.78,GrafoRandomDMediaHeurNipo
312,9316,650.351,GrafoRandomDMediaHeurEmi
312,10416,1235.73,GrafoRandomDMediaHeurNipo
312,9341,640.403,GrafoRandomDMediaHeurEmi
312,10504,1263.04,GrafoRandomDMediaHeurNipo
312,9370,639.209,GrafoRandomDMediaHeurEmi
312,10542,1270.72,GrafoRandomDMediaHeurNipo
312,9375,640.942,GrafoRandomDMediaHeurEmi
312,10478,1257.67,GrafoRandomDMediaHeurNipo
312,9303,643.926,GrafoRandomDMediaHeurEmi
312,10437,1234.24,GrafoRandomDMediaHeurNipo
312,9339,641.591,GrafoRandomDMediaHeurEmi
312,10413,1234.74,GrafoRandomDMediaHeurNipo
312,9295,639.632,GrafoRandomDMediaHeurEmi
312,10492,1261.18,GrafoRandomDMediaHeurNipo
312,9335,641.171,GrafoRandomDMediaHeurEmi
312,10550,1271.92,GrafoRandomDMediaHeurNipo
312,9383,640.455,GrafoRandomDMediaHeurEmi
312,10479,1241.64,GrafoRandomDMediaHeurNipo
312,9406,642.05,GrafoRandomDMediaHeurEmi
312,10519,1266.53,GrafoRandomDMediaHeurNipo
312,9395,639.193,GrafoRandomDMediaHeurEmi
312,10495,1246.71,GrafoRandomDMediaHeurNipo
312,9410,641.619,GrafoRandomDMediaHeurEmi
312,10580,1287.53,GrafoRandomDMediaHeurNipo
312,9362,641.245,GrafoRandomDMediaHeurEmi
312,10505,1254.47,GrafoRandomDMediaHeurNipo
312,9401,640.225,GrafoRandomDMediaHeurEmi
312,10554,1292.95,GrafoRandomDMediaHeurNipo
312,9352,643.984,GrafoRandomDMediaHeurEmi
312,10486,1276.03,GrafoRandomDMediaHeurNipo
312,9366,643.703,GrafoRandomDMediaHeurEmi
312,10534,1290.19,GrafoRandomDMediaHeurNipo
312,9318,641.501,GrafoRandomDMediaHeurEmi
313,10561,1295.28,GrafoRandomDMediaHeurNipo
313,9383,649.277,GrafoRandomDMediaHeurEmi
313,10524,1275.01,GrafoRandomDMediaHeurNipo
313,9429,648.176,GrafoRandomDMediaHeurEmi
313,10572,1285.49,GrafoRandomDMediaHeurNipo
313,9431,648.188,GrafoRandomDMediaHeurEmi
313,10564,1274.08,GrafoRandomDMediaHeurNipo
313,9443,648.582,GrafoRandomDMediaHeurEmi
313,10577,1283.55,GrafoRandomDMediaHeurNipo
313,9429,647.082,GrafoRandomDMediaHeurEmi
313,10541,1266.59,GrafoRandomDMediaHeurNipo
313,9449,647.525,GrafoRandomDMediaHeurEmi
313,10612,1280.15,GrafoRandomDMediaHeurNipo
313,9482,648.103,GrafoRandomDMediaHeurEmi
313,10551,1273.71,GrafoRandomDMediaHeurNipo
313,9385,647.415,GrafoRandomDMediaHeurEmi
313,10574,1286.19,GrafoRandomDMediaHeurNipo
313,9446,648.525,GrafoRandomDMediaHeurEmi
313,10631,1297.58,GrafoRandomDMediaHeurNipo
313,9409,646.817,GrafoRandomDMediaHeurEmi
313,10638,1325.75,GrafoRandomDMediaHeurNipo
313,9390,651.971,GrafoRandomDMediaHeurEmi
313,10570,1319.69,GrafoRandomDMediaHeurNipo
313,9281,647.807,GrafoRandomDMediaHeurEmi
313,10599,1316.64,GrafoRandomDMediaHeurNipo
313,9326,648.969,GrafoRandomDMediaHeurEmi
313,10623,1318.31,GrafoRandomDMediaHeurNipo
313,9341,646.313,GrafoRandomDMediaHeurEmi
313,10563,1250.03,GrafoRandomDMediaHeurNipo
313,9473,645.479,GrafoRandomDMediaHeurEmi
313,10612,1320.84,GrafoRandomDMediaHeurNipo
313,9374,647.937,GrafoRandomDMediaHeurEmi
313,10591,1273.13,GrafoRandomDMediaHeurNipo
313,9489,647.616,GrafoRandomDMediaHeurEmi
313,10585,1274.63,GrafoRandomDMediaHeurNipo
313,9462,646.85,GrafoRandomDMediaHeurEmi
313,10537,1272.11,GrafoRandomDMediaHeurNipo
313,9400,649.36,GrafoRandomDMediaHeurEmi
313,10596,1305.14,GrafoRandomDMediaHeurNipo
313,9416,647.9,GrafoRandomDMediaHeurEmi
313,10575,1277.61,GrafoRandomDMediaHeurNipo
313,9464,658.812,GrafoRandomDMediaHeurEmi
313,10522,1267.73,GrafoRandomDMediaHeurNipo
313,9407,645.539,GrafoRandomDMediaHeurEmi
313,10561,1288.45,GrafoRandomDMediaHeurNipo
313,9369,647.558,GrafoRandomDMediaHeurEmi
313,10601,1362.21,GrafoRandomDMediaHeurNipo
313,9526,667.393,GrafoRandomDMediaHeurEmi
313,10464,1264.22,GrafoRandomDMediaHeurNipo
313,9345,645.966,GrafoRandomDMediaHeurEmi
313,10562,1272.49,GrafoRandomDMediaHeurNipo
313,9403,646.381,GrafoRandomDMediaHeurEmi
313,10616,1297.69,GrafoRandomDMediaHeurNipo
313,9435,646.552,GrafoRandomDMediaHeurEmi
313,10545,1268.97,GrafoRandomDMediaHeurNipo
313,9409,652.601,GrafoRandomDMediaHeurEmi
313,10572,1302.05,GrafoRandomDMediaHeurNipo
313,9367,648.124,GrafoRandomDMediaHeurEmi
313,10545,1273.62,GrafoRandomDMediaHeurNipo
313,9390,650.967,GrafoRandomDMediaHeurEmi
313,10673,1299.23,GrafoRandomDMediaHeurNipo
313,9473,648.131,GrafoRandomDMediaHeurEmi
313,10495,1265.26,GrafoRandomDMediaHeurNipo
313,9327,647.916,GrafoRandomDMediaHeurEmi
313,10598,1316.37,GrafoRandomDMediaHeurNipo
313,9329,649.45,GrafoRandomDMediaHeurEmi
313,10599,1298.45,GrafoRandomDMediaHeurNipo
313,9417,650.79,GrafoRandomDMediaHeurEmi
313,10575,1250.08,GrafoRandomDMediaHeurNipo
313,9500,645.815,GrafoRandomDMediaHeurEmi
313,10610,1299.9,GrafoRandomDMediaHeurNipo
313,9416,646.944,GrafoRandomDMediaHeurEmi
313,10568,1275.33,GrafoRandomDMediaHeurNipo
313,9445,646.1,GrafoRandomDMediaHeurEmi
313,10512,1284.52,GrafoRandomDMediaHeurNipo
313,9393,646.182,GrafoRandomDMediaHeurEmi
313,10626,1297.63,GrafoRandomDMediaHeurNipo
313,9471,654.146,GrafoRandomDMediaHeurEmi
313,10594,1291.73,GrafoRandomDMediaHeurNipo
313,9405,647.186,GrafoRandomDMediaHeurEmi
314,10638,1301.2,GrafoRandomDMediaHeurNipo
314,9451,654.997,GrafoRandomDMediaHeurEmi
314,10605,1273.14,GrafoRandomDMediaHeurNipo
314,9488,655.057,GrafoRandomDMediaHeurEmi
314,10734,1401.28,GrafoRandomDMediaHeurNipo
314,9489,692.547,GrafoRandomDMediaHeurEmi
314,10647,1386.33,GrafoRandomDMediaHeurNipo
314,9436,682.081,GrafoRandomDMediaHeurEmi
314,10707,1383.91,GrafoRandomDMediaHeurNipo
314,9468,716.994,GrafoRandomDMediaHeurEmi
314,10742,1313.65,GrafoRandomDMediaHeurNipo
314,9594,659.758,GrafoRandomDMediaHeurEmi
314,10630,1297.55,GrafoRandomDMediaHeurNipo
314,9483,655.719,GrafoRandomDMediaHeurEmi
314,10652,1311.81,GrafoRandomDMediaHeurNipo
314,9476,656.294,GrafoRandomDMediaHeurEmi
314,10607,1287.14,GrafoRandomDMediaHeurNipo
314,9449,613.445,GrafoRandomDMediaHeurEmi
314,10606,1289.67,GrafoRandomDMediaHeurNipo
314,9509,656.162,GrafoRandomDMediaHeurEmi
314,10667,1290.47,GrafoRandomDMediaHeurNipo
314,9583,653.653,GrafoRandomDMediaHeurEmi
314,10652,1326.63,GrafoRandomDMediaHeurNipo
314,9411,654.71,GrafoRandomDMediaHeurEmi
314,10657,1331.98,GrafoRandomDMediaHeurNipo
314,9510,656.83,GrafoRandomDMediaHeurEmi
314,10613,1300.13,GrafoRandomDMediaHeurNipo
314,9426,654.112,GrafoRandomDMediaHeurEmi
314,10625,1303.19,GrafoRandomDMediaHeurNipo
314,9415,652.695,GrafoRandomDMediaHeurEmi
314,10599,1257.26,GrafoRandomDMediaHeurNipo
314,9554,652.559,GrafoRandomDMediaHeurEmi
314,10597,1306.84,GrafoRandomDMediaHeurNipo
314,9398,653.197,GrafoRandomDMediaHeurEmi
314,10533,1301.9,GrafoRandomDMediaHeurNipo
314,9330,654.238,GrafoRandomDMediaHeurEmi
314,10690,1311.97,GrafoRandomDMediaHeurNipo
314,9506,655.968,GrafoRandomDMediaHeurEmi
314,10616,1299.06,GrafoRandomDMediaHeurNipo
314,9436,653.233,GrafoRandomDMediaHeurEmi
314,10628,1322.03,GrafoRandomDMediaHeurNipo
314,9532,655.438,GrafoRandomDMediaHeurEmi
314,10698,1298.76,GrafoRandomDMediaHeurNipo
314,9533,653.996,GrafoRandomDMediaHeurEmi
314,10649,1302.97,GrafoRandomDMediaHeurNipo
314,9465,655.923,GrafoRandomDMediaHeurEmi
314,10624,1277.37,GrafoRandomDMediaHeurNipo
314,9532,650.456,GrafoRandomDMediaHeurEmi
314,10720,1333.25,GrafoRandomDMediaHeurNipo
314,9504,656.249,GrafoRandomDMediaHeurEmi
314,10533,1267.27,GrafoRandomDMediaHeurNipo
314,9413,651.587,GrafoRandomDMediaHeurEmi
314,10601,1299.51,GrafoRandomDMediaHeurNipo
314,9402,653.13,GrafoRandomDMediaHeurEmi
314,10530,1278.78,GrafoRandomDMediaHeurNipo
314,9411,651.658,GrafoRandomDMediaHeurEmi
314,10614,1301.95,GrafoRandomDMediaHeurNipo
314,9444,689.43,GrafoRandomDMediaHeurEmi
314,10630,1310.5,GrafoRandomDMediaHeurNipo
314,9424,664.578,GrafoRandomDMediaHeurEmi
314,10652,1346.96,GrafoRandomDMediaHeurNipo
314,9372,666.916,GrafoRandomDMediaHeurEmi
314,10677,1329.52,GrafoRandomDMediaHeurNipo
314,9437,656.408,GrafoRandomDMediaHeurEmi
314,10590,1277.36,GrafoRandomDMediaHeurNipo
314,9496,654.959,GrafoRandomDMediaHeurEmi
314,10706,1333.69,GrafoRandomDMediaHeurNipo
314,9510,662.584,GrafoRandomDMediaHeurEmi
314,10637,1315.24,GrafoRandomDMediaHeurNipo
314,9466,655.156,GrafoRandomDMediaHeurEmi
314,10730,1336.34,GrafoRandomDMediaHeurNipo
314,9511,654.884,GrafoRandomDMediaHeurEmi
314,10659,1306.97,GrafoRandomDMediaHeurNipo
314,9489,655.148,GrafoRandomDMediaHeurEmi
314,10631,1293.85,GrafoRandomDMediaHeurNipo
314,9433,659.965,GrafoRandomDMediaHeurEmi
314,10557,1277.77,GrafoRandomDMediaHeurNipo
314,9462,656.896,GrafoRandomDMediaHeurEmi
314,10720,1320.26,GrafoRandomDMediaHeurNipo
314,9496,658.7,GrafoRandomDMediaHeurEmi
315,10755,1358.39,GrafoRandomDMediaHeurNipo
315,9496,663.853,GrafoRandomDMediaHeurEmi
315,10767,1312.51,GrafoRandomDMediaHeurNipo
315,9623,660.787,GrafoRandomDMediaHeurEmi
315,10817,1349.55,GrafoRandomDMediaHeurNipo
315,9615,661.292,GrafoRandomDMediaHeurEmi
315,10708,1341.75,GrafoRandomDMediaHeurNipo
315,9525,663.411,GrafoRandomDMediaHeurEmi
315,10765,1270.11,GrafoRandomDMediaHeurNipo
315,9625,587.57,GrafoRandomDMediaHeurEmi
315,10718,1335.7,GrafoRandomDMediaHeurNipo
315,9523,659.966,GrafoRandomDMediaHeurEmi
315,10748,1316.88,GrafoRandomDMediaHeurNipo
315,9569,666.989,GrafoRandomDMediaHeurEmi
315,10678,1328.47,GrafoRandomDMediaHeurNipo
315,9436,662.239,GrafoRandomDMediaHeurEmi
315,10651,1290.31,GrafoRandomDMediaHeurNipo
315,9525,662.649,GrafoRandomDMediaHeurEmi
315,10675,1335.17,GrafoRandomDMediaHeurNipo
315,9451,660.791,GrafoRandomDMediaHeurEmi
315,10663,1306.56,GrafoRandomDMediaHeurNipo
315,9521,662.221,GrafoRandomDMediaHeurEmi
315,10709,1333.79,GrafoRandomDMediaHeurNipo
315,9499,660.964,GrafoRandomDMediaHeurEmi
315,10764,1314.63,GrafoRandomDMediaHeurNipo
315,9635,661.834,GrafoRandomDMediaHeurEmi
315,10646,1308.01,GrafoRandomDMediaHeurNipo
315,9465,658.153,GrafoRandomDMediaHeurEmi
315,10763,1348.33,GrafoRandomDMediaHeurNipo
315,9536,682.541,GrafoRandomDMediaHeurEmi
315,10676,1332.96,GrafoRandomDMediaHeurNipo
315,9466,704.098,GrafoRandomDMediaHeurEmi
315,10775,1368.77,GrafoRandomDMediaHeurNipo
315,9493,661.272,GrafoRandomDMediaHeurEmi
315,10667,1292.14,GrafoRandomDMediaHeurNipo
315,9565,732.418,GrafoRandomDMediaHeurEmi
315,10698,1335.55,GrafoRandomDMediaHeurNipo
315,9528,685.556,GrafoRandomDMediaHeurEmi
315,10704,1336.41,GrafoRandomDMediaHeurNipo
315,9560,687.221,GrafoRandomDMediaHeurEmi
315,10664,1332.63,GrafoRandomDMediaHeurNipo
315,9494,660.591,GrafoRandomDMediaHeurEmi
315,10701,1328.38,GrafoRandomDMediaHeurNipo
315,9560,660.768,GrafoRandomDMediaHeurEmi
315,10691,1322.31,GrafoRandomDMediaHeurNipo
315,9554,661.109,GrafoRandomDMediaHeurEmi
315,10732,1373.52,GrafoRandomDMediaHeurNipo
315,9433,660.763,GrafoRandomDMediaHeurEmi
315,10649,1327.63,GrafoRandomDMediaHeurNipo
315,9496,662.741,GrafoRandomDMediaHeurEmi
315,10624,1314.86,GrafoRandomDMediaHeurNipo
315,9479,659.514,GrafoRandomDMediaHeurEmi
