cantNod,Tiempo_ms,Tipo
20,3528.95,Completo
20,3525.64,Completo
20,3527.03,Completo
20,3522.68,Completo
20,3526.52,Completo
20,3522.45,Completo
20,3527.06,Completo
20,3522.89,Completo
20,3525.88,Completo
20,3523.08,Completo
20,3526.09,Completo
20,3524.47,Completo
20,3527.9,Completo
20,3525.5,Completo
20,3526.96,Completo
20,3523.16,Completo
20,3526.16,Completo
20,3522.49,Completo
20,3526.12,Completo
20,3523.11,Completo
20,3526.85,Completo
20,3522.72,Completo
20,3526.75,Completo
20,3522.61,Completo
20,3527.64,Completo
20,3523.86,Completo
20,3528.5,Completo
20,3522.98,Completo
20,3529.39,Completo
20,3523.73,Completo
20,3525.66,Completo
20,3523.06,Completo
20,3526.91,Completo
20,3523.36,Completo
20,3527.24,Completo
20,3523.39,Completo
20,3527.68,Completo
20,3522.82,Completo
20,3528.24,Completo
21,7643.34,Completo
21,7643.46,Completo
21,7640.06,Completo
21,7643.44,Completo
21,7640.36,Completo
21,7642.95,Completo
21,7639.7,Completo
21,7642.81,Completo
21,7641.98,Completo
21,7639.58,Completo
21,7637.69,Completo
21,7644.75,Completo
21,7639.9,Completo
21,7643.05,Completo
21,7640.94,Completo
21,7639.73,Completo
21,7637.3,Completo
21,7640.33,Completo
21,7642.15,Completo
21,7640.38,Completo
21,7641.04,Completo
21,7641.12,Completo
21,7640.39,Completo
21,7638.18,Completo
21,7644.51,Completo
21,7639.56,Completo
21,7637.11,Completo
21,7638.81,Completo
21,7636.57,Completo
21,7637.43,Completo
21,7638.66,Completo
21,7639.24,Completo
21,7637.52,Completo
21,7641.21,Completo
21,7642.06,Completo
21,7642.24,Completo
21,7637.24,Completo
21,7640.4,Completo
21,7637.57,Completo
21,7638.56,Completo
22,16374.6,Completo
22,16402.1,Completo
22,16367.5,Completo
22,16404.4,Completo
22,16374,Completo
22,16403.1,Completo
22,16374,Completo
22,16401.1,Completo
22,16365.4,Completo
22,16402.5,Completo
22,16371.4,Completo
22,16405.1,Completo
22,16373,Completo
22,16406.2,Completo
22,16370.6,Completo
22,16413.2,Completo
22,16375,Completo
22,16404.6,Completo
22,16364.3,Completo
22,16409,Completo
22,16368.2,Completo
22,16403.4,Completo
22,16372.8,Completo
22,16410.5,Completo
22,16373,Completo
22,16405.6,Completo
22,16369.9,Completo
22,16447,Completo
22,16555.1,Completo
22,16422,Completo
22,16373.3,Completo
22,16410.6,Completo
22,16366.2,Completo
22,16410.1,Completo
22,16377.9,Completo
22,16403.9,Completo
22,16368.4,Completo
22,16411.5,Completo
22,16376.2,Completo
22,16407.3,Completo
23,35133.5,Completo
23,35105.2,Completo
23,35119,Completo
23,35114.2,Completo
23,35124.6,Completo
23,35107.7,Completo
23,35128.2,Completo
23,35104.1,Completo
23,35126.5,Completo
23,35097.5,Completo
23,35125,Completo
23,35107.4,Completo
23,35122.7,Completo
23,35096.1,Completo
23,35176.7,Completo
23,35106.3,Completo
23,35127.5,Completo
23,35100.1,Completo
23,35129.7,Completo
23,35111.7,Completo
23,35123,Completo
23,35100.8,Completo
23,35123.4,Completo
23,35100.3,Completo
23,35128.2,Completo
23,35105.1,Completo
23,35122.6,Completo
23,35102.2,Completo
23,35129.7,Completo
23,35104,Completo
23,35129,Completo
23,35098.2,Completo
23,35115.2,Completo
23,35101.9,Completo
23,35120.6,Completo
23,35109.7,Completo
23,35123,Completo
23,35146.7,Completo
23,35125.3,Completo
23,35100.5,Completo
24,74934.9,Completo
24,74829.4,Completo
24,74941.6,Completo
24,74848.7,Completo
24,74946.4,Completo
24,74816,Completo
24,74929.1,Completo
24,74826.7,Completo
24,74946.7,Completo
24,74837.8,Completo
24,74944,Completo
24,74830.6,Completo
24,74926.9,Completo
24,74822.3,Completo
24,74943.5,Completo
24,74838.4,Completo
24,74941,Completo
24,74835.8,Completo
24,74943,Completo
24,74831.9,Completo
24,74941.7,Completo
24,74822.5,Completo
24,74946.1,Completo
24,74823.8,Completo
24,74940.3,Completo
24,74832.2,Completo
24,74943.2,Completo
24,74830.1,Completo
24,74944.8,Completo
24,74831.5,Completo
24,74942.1,Completo
24,74830.9,Completo
24,74932.8,Completo
24,74812.3,Completo
24,74947,Completo
24,74829.5,Completo
24,74965,Completo
24,74836.1,Completo
24,74934.3,Completo
24,74835.9,Completo
